sample_id,split
29393,train
29394,train
29395,train
29396,train
29397,train
29398,train
29399,train
29400,test
29401,train
29402,train
29403,train
29404,train
29405,test
29406,test
29407,train
29408,train
29409,train
29410,train
29411,train
29412,train
29413,train
29414,train
29415,train
29416,train
29417,test
29418,train
29419,train
29420,train
29421,train
29422,train
29423,test
29424,train
29425,train
29426,test
29427,train
29428,test
29429,test
29430,train
29431,train
29432,train
29433,train
29434,train
29435,train
29436,test
29437,train
29438,train
29439,test
29440,train
29441,test
29442,test
29443,train
29444,train
29445,train
29446,train
29447,test
29448,train
29449,train
29450,train
29451,test
29452,train
29453,test
29454,train
29455,train
29456,test
29457,train
29458,train
29459,train
29460,train
29461,train
29462,train
29463,train
29464,train
29465,train
29466,train
29467,train
29468,train
29469,train
29470,train
29471,train
29472,test
29473,test
29474,train
29475,train
29476,test
29477,test
29478,test
29479,train
29480,train
29481,train
29482,test
29483,train
29484,test
29485,train
29486,train
29487,train
29488,train
29489,train
29490,train
29491,train
29492,train
29493,train
29494,train
29495,train
29496,train
29497,train
29498,train
29499,train
29500,train
29501,train
29502,train
29503,train
29504,train
29505,train
29506,test
29507,train
29508,test
29509,train
29510,train
29511,train
29512,train
29513,train
29514,train
29515,train
29516,train
29517,train
29518,train
29519,test
29520,train
29521,train
29522,train
29523,train
29524,train
29525,train
29526,test
29527,train
29528,train
29529,train
29530,test
29531,train
29532,train
29533,test
29534,train
29535,train
29536,train
29537,test
29538,train
29539,train
29540,train
29541,train
29542,train
29543,test
29544,train
29545,test
29546,train
29547,train
29548,train
29549,train
29550,train
29551,train
29552,train
29553,train
29554,train
29555,train
29556,train
29557,train
29558,train
29559,train
29560,test
29561,train
29562,train
29563,test
29564,train
29565,train
29566,test
29567,train
29568,test
29569,train
29570,train
29571,train
29572,train
29573,test
29574,train
29575,train
29576,test
29577,test
29578,test
29579,train
29580,train
29581,train
29582,train
29583,train
29584,test
29585,train
29586,train
29587,train
29588,train
29589,test
29590,train
29591,test
29592,train
29593,train
29594,test
29595,test
29596,train
29597,train
29598,train
29599,train
29600,train
29601,train
29602,test
29603,train
29604,train
29605,test
29606,train
29607,test
29608,train
29609,train
29610,train
29611,train
29612,test
29613,train
29614,train
29615,train
29616,train
29617,train
29618,train
29619,test
29620,test
29621,test
29622,train
29623,train
29624,train
29625,train
29626,train
29627,train
29628,test
29629,train
29630,test
29631,train
29632,train
29633,train
29634,test
29635,test
29636,train
29637,train
29638,train
29639,train
29640,train
29641,train
29642,train
29643,test
29644,train
29645,train
29646,train
29647,test
29648,train
29649,train
29650,train
29651,train
29652,train
29653,train
29654,train
29655,train
29656,train
29657,train
29658,test
29659,train
29660,train
29661,train
29662,train
29663,test
29664,train
29665,train
29666,train
29667,test
29668,train
29669,test
29670,train
29671,train
29672,train
29673,train
29674,train
29675,test
29676,train
29677,train
29678,train
29679,train
29680,train
29681,train
29682,train
29683,train
29684,train
29685,train
29686,train
29687,train
29688,train
29689,train
29690,train
29691,train
29692,train
29693,train
29694,train
29695,train
29696,test
29697,train
29698,train
29699,test
29700,test
29701,test
29702,train
29703,train
29704,test
29705,train
29706,train
29707,test
29708,train
29709,train
29710,train
29711,test
29712,train
29713,train
29714,train
29715,train
29716,train
29717,train
29718,train
29719,train
29720,train
29721,train
29722,train
29723,test
29724,train
29725,train
29726,train
29727,train
29728,train
29729,train
29730,train
29731,train
29732,train
29733,train
29734,train
29735,test
29736,train
29737,train
29738,train
29739,train
29740,train
29741,train
29742,test
29743,train
29744,test
29745,test
29746,test
29747,test
29748,train
29749,test
29750,train
29751,train
29752,test
29753,train
29754,train
29755,train
29756,train
29757,train
29758,test
29759,train
29760,train
29761,train
29762,test
29763,train
29764,train
29765,train
29766,train
29767,train
29768,test
29769,train
29770,test
29771,train
29772,test
29773,test
29774,test
29775,test
29776,test
29777,test
29778,train
29779,train
29780,train
29781,train
29782,test
29783,train
29784,test
29785,test
29786,train
29787,train
29788,train
29789,train
29790,train
29791,train
29792,train
29793,train
29794,train
29795,train
29796,train
29797,train
29798,test
29799,test
29800,train
29801,train
29802,train
29803,train
29804,test
29805,train
29806,train
29807,train
29808,train
29809,train
29810,train
29811,train
29812,train
29813,test
29814,test
29815,train
29816,train
29817,train
29818,train
29819,train
29820,train
29821,train
29822,train
29823,train
29824,train
29825,test
29826,train
29827,train
29828,train
29829,train
29830,train
29831,train
29832,test
29833,train
29834,train
29835,train
29836,test
29837,train
29838,train
29839,test
29840,train
29841,train
29842,train
29843,test
29844,train
29845,train
29846,train
29847,test
29848,train
29849,train
29850,train
29851,train
29852,test
29853,test
29854,train
29855,train
29856,test
29857,train
29858,train
29859,train
29860,train
29861,train
29862,test
29863,train
29864,train
29865,train
29866,train
29867,train
29868,train
29869,test
29870,train
29871,train
29872,train
29873,train
29874,train
29875,train
29876,train
29877,train
29878,train
29879,test
29880,train
29881,train
29882,train
29883,train
29884,train
29885,train
29886,train
29887,train
29888,train
29889,train
29890,train
29891,train
29892,test
29893,train
29894,train
29895,train
29896,test
29897,train
29898,train
29899,train
29900,train
29901,train
29902,train
29903,test
29904,train
29905,train
29906,train
29907,train
29908,train
29909,train
29910,train
29911,train
29912,train
29913,test
29914,train
29915,train
29916,train
29917,train
29918,train
29919,train
29920,test
29921,train
29922,test
29923,train
29924,train
29925,train
29926,train
29927,test
29928,train
29929,test
29930,train
29931,train
29932,train
29933,train
29934,train
29935,test
29936,train
29937,train
29938,train
29939,train
29940,train
29941,train
29942,train
29943,train
29944,train
29945,train
29946,train
29947,train
29948,train
29949,test
29950,train
29951,train
29952,train
29953,train
29954,train
29955,train
29956,test
29957,train
29958,train
29959,train
29960,train
29961,train
29962,train
29963,train
29964,train
29965,test
29966,train
29967,train
29968,train
29969,test
29970,train
29971,test
29972,train
29973,test
29974,train
29975,train
29976,train
29977,train
29978,test
29979,train
29980,train
29981,train
29982,train
29983,train
29984,train
29985,train
29986,train
29987,train
29988,train
29989,train
29990,train
29991,train
29992,train
29993,train
29994,train
29995,test
29996,train
29997,train
29998,train
29999,test
30000,train
30001,train
30002,train
30003,train
30004,train
30005,train
30006,train
30007,test
30008,train
30009,train
30010,train
30011,train
30012,train
30013,train
30014,train
30015,train
30016,test
30017,test
30018,train
30019,train
30020,test
30021,train
30022,train
30023,test
30024,train
30025,train
30026,train
30027,train
30028,train
30029,train
30030,train
30031,train
30032,train
30033,train
30034,train
30035,train
30036,test
30037,train
30038,train
30039,train
30040,train
30041,train
30042,train
30043,train
30044,train
30045,train
30046,train
30047,train
30048,test
30049,train
30050,train
30051,train
30052,train
30053,train
30054,train
30055,train
30056,train
30057,train
30058,train
30059,train
30060,train
30061,train
30062,test
30063,train
30064,train
30065,train
30066,train
30067,train
30068,train
30069,train
30070,train
30071,train
30072,train
30073,train
30074,train
30075,train
30076,train
30077,test
30078,train
30079,train
30080,test
30081,test
30082,train
30083,train
30084,train
30085,train
30086,train
30087,train
30088,train
30089,test
30090,test
30091,train
30092,test
30093,train
30094,train
30095,train
30096,train
30097,train
30098,test
30099,train
30100,test
30101,train
30102,train
30103,train
30104,train
30105,train
30106,train
30107,train
30108,train
30109,train
30110,train
30111,test
